,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
6056,8,5,30,0.0,20,1,1
33275,8,5,13,8.0,7,0,1
33258,8,5,7,0.0,13,0,1
38865,8,5,23,8.0,7,0,1
30064,8,5,29,0.0,5,1,1
17347,8,5,6,8.0,5,0,1
4612,8,5,6,8.0,10,0,1
40802,8,5,33,0.0,6,0,1
34062,8,5,14,0.0,4,0,1
17564,8,5,6,0.0,10,0,1
12507,8,5,6,0.0,4,0,1
1128,8,5,21,0.0,5,0,1
2671,8,5,7,8.0,7,0,1
16186,8,5,21,8.0,8,0,1
949,8,5,6,0.0,11,0,1
35443,8,5,13,8.0,2,0,1
3578,8,5,21,8.0,13,0,1
6671,8,5,21,0.0,28,0,1
542,8,5,27,8.0,9,1,1
7430,8,5,21,0.0,5,1,1
37644,8,5,17,0.0,12,0,1
11085,8,5,7,0.0,10,0,1
9391,8,5,21,0.0,10,0,0
24465,8,5,20,0.0,16,0,0
7060,8,5,7,8.0,5,0,0
25525,8,5,7,0.0,9,0,0
38971,8,5,1,0.0,7,0,0
23809,8,5,1,8.0,3,1,0
5485,8,5,7,0.0,6,0,0
20665,8,5,6,0.0,4,0,0
22144,8,5,13,8.0,10,0,0
28598,8,5,7,0.0,4,0,0
10843,8,5,21,0.0,19,0,0
15272,8,5,14,0.0,3,0,0
23295,8,5,19,0.0,6,0,0
9112,8,5,1,8.0,0,0,0
28156,8,5,54,8.0,3,1,0
29810,8,5,49,0.0,10,1,0
16401,8,5,49,0.0,7,1,0
34226,8,5,20,0.0,6,0,0
11925,8,5,33,0.0,5,0,0
11286,8,5,3,0.0,5,0,0
39405,8,5,18,0.0,5,0,0
4568,8,5,13,8.0,7,0,0
3545,8,5,20,0.0,6,0,0
3161,8,5,21,0.0,8,0,0
21508,8,5,18,0.0,7,0,0
34683,8,5,4,0.0,7,0,0
18271,8,5,4,0.0,10,0,0
28239,8,5,55,0.0,4,0,0
10978,8,5,6,8.0,16,0,0
1523,8,5,20,0.0,6,0,0
5845,8,5,35,0.0,4,1,0
6956,8,5,8,0.0,7,0,0
24095,8,5,11,0.0,3,0,0
24730,8,5,7,0.0,8,0,0
10365,8,5,35,0.0,6,0,0
7381,8,5,48,0.0,12,1,0
34282,8,5,6,0.0,5,0,0
32262,8,5,48,0.0,4,1,0
18843,8,5,22,0.0,4,0,0
21781,8,5,1,8.0,3,1,0
6656,8,5,30,0.0,0,0,0
6517,8,5,13,0.0,3,0,0
2853,8,5,39,0.0,5,0,0
7793,8,5,48,0.0,16,0,0
39136,8,5,4,0.0,6,0,0
35916,8,5,14,0.0,8,0,0
13535,8,5,34,0.0,6,1,0
6392,8,5,4,0.0,5,0,0
16343,8,5,13,8.0,7,0,0
24645,8,5,6,0.0,7,0,0
8414,8,5,13,8.0,4,0,0
27147,8,5,27,0.0,6,0,0
20827,8,5,5,0.0,5,0,0
14225,8,5,6,0.0,5,0,0
2301,8,5,21,0.0,5,0,0
7306,8,5,19,8.0,5,0,0
15024,8,5,41,0.0,4,1,0
30611,8,5,46,0.0,3,0,0
28021,8,5,21,0.0,5,0,0
23508,8,5,13,0.0,15,0,0
12497,8,5,6,0.0,10,0,0
16400,8,5,8,0.0,5,0,0
8384,8,5,6,0.0,23,0,0
32183,8,5,6,0.0,3,0,0
34132,8,5,31,0.0,11,1,0
18420,8,5,54,8.0,0,0,0
32332,8,5,39,0.0,4,0,0
1021,8,5,20,0.0,29,0,0
27109,8,5,13,8.0,5,0,0
7369,8,5,35,0.0,5,0,0
37288,8,5,29,0.0,4,1,0
25082,8,5,12,0.0,9,0,0
25702,8,5,35,0.0,3,1,0
37810,8,5,6,0.0,22,0,0
17943,8,5,4,0.0,4,0,0
40124,8,5,20,0.0,11,0,0
3495,8,5,42,0.0,7,0,0
3648,8,5,34,0.0,2,0,0
15033,8,5,7,0.0,9,0,0
15633,8,5,48,0.0,8,1,0
40612,8,5,4,0.0,10,0,0
11296,8,5,5,8.0,6,0,0
23897,8,5,6,8.0,5,0,0
17381,8,5,35,0.0,3,1,0
967,8,5,27,0.0,14,0,0
40736,8,5,5,0.0,8,0,0
16804,8,5,1,0.0,6,0,0
16641,8,5,41,0.0,1,0,0
25984,8,5,49,0.0,3,0,0
30040,8,5,34,0.0,4,0,0
12135,8,5,3,0.0,3,0,0
24193,8,5,21,0.0,5,1,0
39575,8,5,41,0.0,3,0,0
33223,8,5,20,0.0,12,0,0
17310,8,5,27,0.0,6,0,0
34709,8,5,21,0.0,10,0,0
5812,8,5,14,0.0,6,0,0
3642,8,5,48,0.0,3,0,0
38631,8,5,48,0.0,6,1,0
13880,8,5,5,8.0,4,0,0
20106,8,2,34,0.0,3,1,1
2525,8,2,1,8.0,9,0,1
19399,8,2,11,0.0,0,0,1
39377,8,2,13,8.0,1,1,1
635,8,2,5,8.0,9,0,1
9947,8,2,35,8.0,18,1,1
12440,8,2,7,16.5,6,1,1
3834,8,2,7,8.0,4,0,1
13210,8,2,19,8.0,5,1,1
18732,8,2,14,12.5,14,0,1
17262,8,2,7,8.5,14,0,1
25621,8,2,13,0.0,0,0,1
5001,8,2,13,8.0,0,0,1
7247,8,2,6,8.0,4,0,1
13805,8,2,5,8.0,6,0,1
12233,8,2,13,0.0,0,0,1
2566,8,2,13,0.0,17,0,1
12741,8,2,7,10.5,5,0,1
25207,8,2,49,11.0,0,0,1
9101,8,2,18,8.0,10,1,1
20651,8,2,7,11.0,5,0,1
24536,8,2,20,0.0,11,0,1
2059,8,2,21,0.0,6,0,1
18992,8,2,14,15.5,9,0,1
21460,8,2,7,12.0,5,0,1
19440,8,2,56,11.5,0,0,1
27193,8,2,50,8.0,6,1,1
37529,8,2,33,8.0,19,1,1
14665,8,2,4,8.0,6,0,1
350,8,2,45,8.0,4,1,1
38101,8,2,7,0.0,10,0,1
15002,8,2,10,17.0,11,1,1
7126,8,2,21,8.0,8,1,1
37688,8,2,21,0.0,14,1,1
34538,8,2,35,0.0,10,0,1
22233,8,2,7,14.0,9,0,1
9495,8,2,18,8.0,7,0,1
26111,8,2,35,12.5,5,0,1
23690,8,2,27,8.0,5,0,1
32344,8,2,6,0.0,19,0,1
36214,8,2,29,8.0,4,0,1
18227,8,2,13,8.0,0,0,1
25239,8,2,13,0.0,5,0,1
15539,8,2,61,8.0,4,1,1
15635,8,2,56,10.0,0,0,1
39541,8,2,14,15.5,25,0,1
27331,8,2,9,0.0,5,1,1
21003,8,2,28,8.0,2,1,1
9715,8,2,7,0.0,16,0,1
21107,8,2,14,8.0,8,1,1
1065,8,2,7,12.5,8,0,1
23490,8,2,7,11.0,6,0,1
27102,8,2,20,0.0,6,1,1
29608,8,2,6,13.0,9,0,1
25786,8,2,21,8.0,6,0,1
9538,8,2,6,11.0,3,0,1
19476,8,2,3,8.0,9,0,1
39316,8,2,8,0.0,4,1,1
16169,8,2,7,11.5,4,0,1
30081,8,2,18,8.0,5,0,1
2425,8,2,14,0.0,0,0,1
5098,8,2,14,0.0,8,0,1
15280,8,2,44,8.0,6,1,1
35782,8,2,20,0.0,5,0,1
25166,8,2,26,0.0,8,1,1
36496,8,2,21,8.0,10,1,1
38791,8,2,14,8.0,5,0,1
19996,8,2,17,8.0,3,0,1
18890,8,2,7,11.5,6,0,1
2915,8,2,21,0.0,13,0,1
8999,8,2,7,0.0,6,0,1
16717,8,2,20,8.0,8,0,1
25465,8,2,9,0.0,3,1,1
20154,8,2,7,11.0,8,0,1
10943,8,2,25,8.0,9,1,1
21683,8,2,7,8.5,5,0,1
40648,8,2,18,0.0,4,0,1
7553,8,2,9,13.5,11,0,1
18699,8,2,62,12.5,12,1,1
7170,8,2,18,8.0,10,0,1
10661,8,2,35,12.0,6,0,1
14760,8,2,21,8.0,7,1,1
38469,8,2,14,11.0,9,0,1
17312,8,2,6,0.0,6,0,1
4499,8,2,9,0.0,5,0,1
582,8,2,8,0.0,5,1,1
34994,8,2,7,12.5,7,0,1
37226,8,2,10,0.0,13,0,1
20803,8,2,11,8.0,10,0,1
16701,8,2,16,8.0,11,1,1
32727,8,2,21,8.0,12,1,1
38924,8,2,12,8.0,7,1,1
36122,8,2,11,11.5,5,0,1
37401,8,2,7,11.5,10,0,1
10472,8,2,14,8.0,7,0,1
22526,8,2,85,10.0,3,1,1
7033,8,2,7,12.0,10,1,1
11713,8,2,16,8.0,8,0,1
4725,8,2,7,11.0,12,0,1
17463,8,2,19,0.0,6,1,1
5803,8,2,6,0.0,5,0,1
19695,8,2,5,8.0,5,0,1
12870,8,2,21,15.0,17,0,1
30293,8,2,19,0.0,5,1,1
38377,8,2,11,0.0,0,0,1
16269,8,2,26,8.0,7,1,1
6185,8,2,10,0.0,7,0,1
38167,8,2,9,0.0,4,1,1
10144,8,2,12,0.0,0,0,1
23850,8,2,4,0.0,12,0,0
10128,8,2,23,8.0,4,0,0
11015,8,2,23,8.0,5,0,0
33935,8,2,5,8.0,11,0,0
31114,8,2,37,8.0,6,0,0
27881,8,2,2,8.0,5,0,0
24795,8,2,3,8.0,5,0,0
25549,8,2,7,12.0,15,0,0
33958,8,2,7,11.0,6,0,0
26684,8,2,1,8.0,5,0,0
9337,8,2,30,8.0,8,0,0
26999,8,2,9,8.0,3,0,0
18913,8,2,7,11.0,11,0,0
4005,8,2,37,8.0,4,1,0
35353,8,2,8,0.0,7,0,0
32628,8,2,7,17.5,9,0,0
2931,8,2,47,8.0,0,0,0
35878,8,2,1,8.0,5,0,0
31011,8,2,26,8.0,8,0,0
37981,8,2,8,0.0,11,0,0
39514,8,2,8,8.0,9,0,0
28675,8,2,21,11.0,4,0,0
7313,8,2,34,13.5,6,0,0
28313,8,2,7,15.0,6,0,0
26124,8,2,34,8.5,8,0,0
30934,8,2,42,11.0,0,0,0
1599,8,2,12,8.0,0,1,0
21531,8,2,21,12.0,11,0,0
27969,8,2,3,0.0,6,0,0
3932,8,2,77,13.0,11,1,0
32855,8,2,7,13.0,8,0,0
1069,8,2,1,0.0,5,0,0
32842,8,2,7,0.0,5,0,0
19297,8,2,42,11.0,3,1,0
39243,8,2,15,8.0,4,0,0
39983,8,2,29,8.0,2,0,0
33379,8,2,9,8.0,7,0,0
36414,8,2,42,8.0,7,0,0
26814,8,2,20,8.0,8,1,0
9196,8,2,21,12.5,7,0,0
5950,8,2,53,8.0,8,1,0
27228,8,2,6,0.0,2,0,0
33791,8,2,35,11.5,9,1,0
18050,8,2,14,11.0,3,0,0
40711,8,2,30,8.0,9,0,0
31162,8,2,7,10.5,10,0,0
35914,8,2,20,0.0,2,0,0
34312,8,2,63,12.5,0,0,0
51,8,2,7,10.0,8,0,0
7995,8,2,50,8.0,0,0,0
7565,8,2,26,8.0,8,0,0
5341,8,2,13,0.0,5,0,0
29312,8,2,17,8.0,8,0,0
15773,8,2,7,8.0,10,0,0
18115,8,2,14,8.5,13,0,0
23965,8,2,23,8.0,4,0,0
35105,8,2,4,8.0,5,0,0
29610,8,2,34,0.0,6,0,0
18679,8,2,4,8.0,8,0,0
22511,8,2,7,13.0,11,0,0
34712,8,2,35,0.0,11,1,0
9368,8,2,20,10.0,4,0,0
6650,8,2,34,8.0,7,0,0
15485,8,2,14,12.0,12,0,0
39938,8,2,5,8.0,7,0,0
15088,8,2,22,8.0,5,0,0
5516,8,2,12,12.5,6,0,0
28650,8,2,30,8.0,5,0,0
8852,8,2,23,8.0,10,1,0
697,8,2,2,8.0,14,0,0
5114,8,2,4,0.0,16,0,0
31570,8,2,39,8.0,15,0,0
13891,8,2,10,8.5,3,1,0
33896,8,2,7,13.5,4,0,0
8206,8,2,8,0.0,0,0,0
21951,8,2,77,10.5,17,1,0
7730,8,2,20,0.0,11,0,0
12381,8,2,34,0.0,4,1,0
40859,8,2,21,8.0,9,0,0
28396,8,2,5,0.0,7,0,0
8212,8,2,7,10.0,4,0,0
25326,8,2,35,0.0,3,0,0
10559,8,2,35,14.0,15,1,0
28185,8,2,11,8.0,3,0,0
29162,8,2,7,12.5,16,0,0
13722,8,2,21,8.0,6,0,0
27299,8,2,7,25.0,4,0,0
14097,8,2,12,8.5,5,1,0
7119,8,2,6,8.0,8,0,0
40496,8,2,10,11.0,4,1,0
28635,8,2,2,0.0,4,0,0
25992,8,2,1,8.0,6,0,0
6219,8,2,4,8.0,6,0,0
26546,8,2,7,13.0,7,0,0
2618,8,2,24,8.0,4,1,0
8550,8,2,10,8.0,6,0,0
10558,8,2,1,0.0,6,0,0
26761,8,2,6,0.0,9,0,0
32225,8,2,61,8.0,0,0,0
13048,8,2,21,12.0,20,0,0
8322,8,2,11,12.5,0,1,0
25147,8,2,5,0.0,15,0,0
5198,8,2,14,12.0,5,0,0
32319,8,2,8,8.0,7,0,0
36631,8,2,4,8.0,11,0,0
12339,8,2,67,8.0,0,0,0
25279,8,2,32,8.0,4,0,0
2635,8,2,9,0.0,5,0,0
36242,8,2,21,8.0,18,0,0
37012,8,2,14,0.0,8,0,0
32619,8,2,8,8.0,10,0,0
26128,8,2,5,0.0,19,0,0
28417,8,2,5,0.0,27,0,0
13479,8,2,7,13.0,14,0,0
24942,8,2,20,0.0,8,0,0
25627,8,2,77,13.0,27,1,0
8983,8,2,7,8.0,8,0,0
26399,8,2,7,0.0,15,0,0
37619,8,2,34,10.0,24,0,0
11370,8,2,21,8.0,15,0,0
13346,8,2,16,8.0,8,1,0
14909,8,2,14,10.0,2,0,0
23732,8,2,43,8.0,2,0,0
23405,8,2,22,8.0,2,0,0
1613,8,2,26,8.0,4,0,0
9652,8,2,14,13.5,4,0,0
210,8,2,28,14.0,8,0,0
32003,8,2,21,13.0,12,0,0
25972,8,2,24,8.0,1,0,0
38597,8,2,11,8.0,4,1,0
6870,8,2,34,0.0,4,0,0
4536,8,2,60,8.0,3,1,0
20795,8,2,27,8.0,3,1,0
18339,8,2,35,9.5,6,0,0
3664,8,2,7,10.5,9,0,0
4696,8,2,23,8.0,6,0,0
22912,8,2,32,0.0,6,1,0
10007,8,2,7,0.0,17,0,0
18768,8,2,30,8.0,9,0,0
7827,8,2,37,8.0,7,1,0
17332,8,2,12,8.0,0,0,0
7324,8,2,18,8.0,8,0,0
11948,8,2,40,8.0,4,0,0
34969,8,2,14,13.5,4,0,0
30716,8,2,7,8.0,3,0,0
16337,8,2,1,8.0,7,0,0
17825,8,2,7,8.5,4,0,0
9561,8,2,32,8.0,10,0,0
3579,8,2,30,8.0,5,0,0
12407,8,2,7,13.0,5,0,0
19629,8,2,7,11.0,14,0,0
1344,8,2,12,12.0,6,0,0
205,8,2,77,16.0,12,1,0
22641,8,2,14,8.0,5,0,0
37495,8,2,7,0.0,13,0,0
6091,8,2,14,8.5,4,0,0
13030,8,2,13,8.5,4,0,0
9731,8,2,50,8.0,21,1,0
20294,8,2,37,8.0,8,1,0
18607,8,2,67,8.0,10,1,0
33252,8,2,49,8.5,0,0,0
31861,8,2,14,0.0,0,0,0
13122,8,2,14,13.5,12,0,0
5887,8,2,4,8.0,12,0,0
12107,8,2,7,11.0,8,0,0
17791,8,2,12,8.0,0,1,0
14250,8,2,13,0.0,4,0,0
28484,8,2,13,13.0,13,0,0
7512,8,2,7,13.5,17,0,0
19383,8,2,7,15.5,7,0,0
40214,8,2,7,14.5,7,0,0
25370,8,2,7,8.0,7,0,0
6684,8,2,21,12.0,8,0,0
22053,8,2,5,0.0,4,0,0
27257,8,2,28,8.0,5,0,0
12133,8,2,12,0.0,0,0,0
19100,8,2,7,13.5,7,0,0
4887,8,2,13,0.0,28,0,0
11734,8,2,19,0.0,10,0,0
888,8,2,12,8.0,10,1,0
4215,8,2,14,0.0,26,0,0
8393,8,2,7,11.5,6,0,0
15785,8,2,14,0.0,3,0,0
37927,8,2,7,10.0,6,0,0
32959,8,2,6,0.0,4,0,0
6856,8,2,51,8.0,5,1,0
10581,8,2,7,13.0,4,0,0
13333,8,2,4,0.0,7,0,0
21279,8,2,12,0.0,0,0,0
39808,8,2,13,0.0,6,0,0
35198,8,2,7,0.0,11,0,0
26387,8,2,71,8.0,0,0,0
10512,8,2,20,0.0,4,1,0
37327,8,2,49,14.0,11,1,0
14576,8,2,21,12.0,10,0,0
19522,8,2,14,13.0,14,0,0
39602,8,2,13,8.0,6,1,0
37063,8,2,6,11.5,5,0,0
16268,8,2,7,14.5,8,0,0
15398,8,2,11,0.0,11,1,0
40169,8,2,70,8.5,5,1,0
8720,8,2,91,10.0,5,1,0
12239,8,2,4,0.0,5,0,0
11516,8,2,49,12.0,4,1,0
23699,8,2,19,0.0,10,0,0
21007,8,2,70,11.0,0,0,0
34582,8,2,36,8.0,16,1,0
31360,8,2,32,8.0,11,0,0
19259,8,2,7,15.5,10,0,0
11784,8,2,6,0.0,4,0,0
19759,8,2,16,0.0,4,0,0
817,8,2,33,0.0,9,1,0
12007,8,2,5,0.0,6,0,0
22959,8,2,7,13.5,5,0,0
25694,8,2,72,8.0,0,0,0
420,8,2,14,8.0,11,0,0
4333,8,2,21,0.0,5,0,0
24305,8,2,7,13.5,13,0,0
160,8,2,20,0.0,4,0,0
32099,8,2,7,8.0,10,0,0
34137,8,2,77,11.0,4,1,0
28519,8,2,13,8.0,0,0,0
7523,8,2,7,10.0,3,0,0
3734,8,2,5,8.0,18,0,0
30947,8,2,21,11.5,7,0,0
33104,8,2,1,0.0,8,0,0
13591,8,2,7,10.0,4,0,0
39277,8,2,5,0.0,36,0,0
3021,8,2,14,8.5,5,0,0
4126,8,2,6,0.0,13,0,0
21750,8,2,16,8.0,6,0,0
11238,8,2,22,8.0,9,0,0
11159,8,2,21,0.0,6,1,0
21453,8,2,7,20.0,11,0,0
15573,8,2,44,8.0,6,0,0
34057,8,2,17,0.0,5,0,0
24310,8,2,15,8.0,5,0,0
21002,8,2,18,8.0,7,0,0
27952,8,2,9,8.0,4,0,0
3632,8,2,45,8.0,0,0,0
33601,8,2,6,0.0,11,0,0
27586,8,2,21,8.5,6,1,0
19566,8,2,7,0.0,2,0,0
15934,8,2,13,0.0,5,0,0
38934,8,2,4,0.0,19,0,0
36497,8,2,20,0.0,11,0,0
12308,8,2,10,0.0,0,0,0
30087,8,2,21,0.0,3,0,0
4351,8,2,77,13.5,5,1,0
36888,8,2,10,8.0,4,0,0
890,8,2,13,8.0,17,0,0
5804,8,2,7,0.0,9,0,0
22342,8,2,5,0.0,45,0,0
9509,8,2,11,8.0,4,1,0
34003,8,2,8,8.0,5,0,0
13351,8,2,7,11.5,10,0,0
16805,8,2,21,12.0,12,0,0
16597,8,2,17,12.5,6,0,0
4387,8,2,13,0.0,9,0,0
4077,8,2,3,8.0,8,0,0
32206,8,2,7,8.0,13,0,0
26782,8,2,29,8.0,6,0,0
27728,8,2,57,8.0,3,1,0
28082,8,2,21,11.5,8,1,0
16459,8,2,28,10.5,3,1,0
6360,8,2,91,16.5,14,1,0
18472,8,2,36,8.0,5,0,0
38512,8,2,6,0.0,15,0,0
33553,8,2,5,0.0,18,0,0
34098,8,2,7,0.0,14,0,0
24030,8,2,49,8.0,5,1,0
19268,8,2,22,8.0,5,0,0
12843,8,2,9,8.0,8,0,0
30329,8,2,7,12.0,8,0,0
3844,8,2,33,0.0,10,1,0
9530,8,2,6,0.0,14,0,0
35036,8,2,17,8.0,2,0,0
13752,8,2,27,8.0,6,0,0
16731,8,2,20,0.0,8,0,0
20716,8,2,4,8.0,4,0,0
36757,8,2,2,8.0,6,0,0
31231,8,2,23,8.0,7,0,0
9097,8,2,5,0.0,14,0,0
5757,8,2,16,8.0,7,0,0
11210,8,2,4,0.0,6,0,0
28717,8,2,11,8.0,24,0,0
40062,8,2,6,0.0,8,0,0
18173,8,2,35,10.5,11,1,0
30079,8,2,7,14.0,7,0,0
20634,8,2,22,8.0,3,0,0
18346,8,2,4,0.0,3,0,0
39495,8,2,7,11.0,2,0,0
30880,8,2,12,0.0,8,1,0
28957,8,2,6,0.0,3,0,0
6059,8,2,47,8.0,11,1,0
10335,8,2,13,8.0,6,0,0
3154,8,2,11,0.0,10,0,0
30462,8,2,3,8.0,4,0,0
28464,8,2,32,0.0,8,0,0
18689,8,2,7,0.0,8,0,0
22563,8,2,10,0.0,10,1,0
12379,8,2,21,15.0,5,0,0
35811,8,2,28,8.5,9,0,0
2053,8,2,19,0.0,4,0,0
39720,8,2,9,8.0,9,0,0
25474,8,2,8,0.0,4,1,0
13974,8,2,10,0.0,5,1,0
10033,8,2,7,12.5,7,0,0
19151,8,2,14,0.0,4,0,0
15523,8,2,22,8.0,5,0,0
5211,8,2,14,0.0,5,1,0
1280,8,2,7,8.0,5,0,0
15696,8,2,2,8.0,6,0,0
34173,8,2,2,8.0,8,0,0
328,8,2,7,15.0,8,0,0
21962,8,2,15,8.0,16,0,0
8959,8,2,18,0.0,5,0,0
38269,8,2,20,0.0,6,0,0
2930,8,2,7,11.0,8,0,0
20456,8,2,34,0.0,5,1,0
38709,8,2,18,8.0,6,0,0
35311,8,2,7,18.0,20,0,0
19164,8,2,26,8.0,11,0,0
8554,8,2,7,10.0,3,0,0
23989,8,2,37,8.0,8,0,0
20209,8,2,7,12.0,9,0,0
25430,8,2,21,12.0,9,1,0
14820,8,2,69,16.5,0,0,0
6480,8,2,35,0.0,6,1,0
34405,8,2,46,8.0,4,1,0
7005,8,2,34,0.0,6,1,0
13251,8,2,7,10.5,8,0,0
11216,8,2,14,0.0,45,0,0
31776,8,2,77,12.0,7,1,0
24657,8,2,46,8.0,3,1,0
30864,8,2,22,8.0,12,1,0
18662,8,2,12,8.0,4,1,0
1577,8,2,64,8.5,0,0,0
32708,8,2,66,8.0,6,1,0
8882,8,2,28,10.0,6,0,0
39268,8,2,32,0.0,36,0,0
39891,8,2,9,8.0,4,0,0
39744,8,2,6,0.0,9,0,0
24059,8,2,28,8.0,8,0,0
21172,8,2,14,0.0,21,0,0
33599,8,2,44,8.0,4,0,0
1034,8,2,2,0.0,7,0,0
12324,8,2,11,0.0,6,1,0
10239,8,2,14,10.0,4,0,0
6454,8,2,7,11.0,5,0,0
16441,8,2,15,0.0,4,0,0
4095,8,2,24,0.0,8,0,0
21740,8,2,10,0.0,3,1,0
35601,8,2,7,0.0,12,0,0
8150,8,2,14,10.5,3,0,0
12363,8,2,7,14.5,16,0,0
647,8,2,21,8.0,7,0,0
10618,8,2,28,13.0,7,1,0
9697,8,2,11,8.0,5,0,0
28808,8,2,4,0.0,8,0,0
865,8,2,6,8.5,19,0,0
3185,8,2,7,8.0,12,0,0
30078,8,2,63,8.5,0,0,0
7360,8,1,19,0.0,2,0,1
40150,8,1,7,8.0,15,0,1
3370,8,1,49,11.0,0,0,1
31161,8,1,7,8.0,13,0,1
32849,8,1,12,14.5,10,0,1
39601,8,1,21,8.0,4,0,1
28323,8,1,7,11.5,7,0,1
17666,8,1,14,16.0,11,0,1
35784,8,1,7,8.0,9,0,1
30567,8,1,1,0.0,6,1,1
17644,8,1,15,8.0,6,0,1
4796,8,1,7,10.0,6,0,1
12783,8,1,21,12.0,4,0,1
40394,8,1,20,8.0,4,0,1
32224,8,1,21,8.0,9,0,1
15049,8,1,22,8.0,13,0,1
35870,8,1,21,8.0,5,0,1
17818,8,1,7,8.0,8,0,1
15287,8,1,78,9.5,0,1,1
24728,8,1,14,10.5,14,0,1
3668,8,1,33,8.0,4,1,1
35830,8,1,7,11.0,9,0,1
182,8,1,7,11.0,4,0,1
20627,8,1,28,0.0,4,1,1
7190,8,1,9,8.0,6,1,1
26178,8,1,35,10.0,0,0,1
28892,8,1,35,12.5,9,0,1
33629,8,1,14,8.0,5,0,1
399,8,1,4,0.0,0,0,1
21490,8,1,57,12.0,0,0,1
32414,8,1,35,8.0,6,0,1
37682,8,1,3,0.0,0,0,1
37848,8,1,35,8.0,5,1,1
26986,8,1,21,8.0,12,1,1
18429,8,1,63,8.5,0,0,1
21225,8,1,6,8.0,0,1,1
15708,8,1,7,0.0,14,0,1
36627,8,1,10,23.5,24,0,1
20548,8,1,21,0.0,3,0,1
23029,8,1,21,8.0,5,0,1
29673,8,1,19,0.0,5,0,1
4507,8,1,31,8.0,9,0,1
506,8,1,5,0.0,5,1,1
10828,8,1,10,8.0,27,0,1
31843,8,1,21,17.0,12,0,1
18348,8,1,22,0.0,4,1,1
21294,8,1,8,10.5,5,0,1
27733,8,1,21,0.0,7,0,1
38594,8,1,8,8.0,0,0,1
2640,8,1,14,0.0,5,1,1
34951,8,1,13,12.5,7,0,1
18600,8,1,7,0.0,8,0,1
20246,8,1,4,8.5,7,1,1
23845,8,1,35,8.0,6,1,1
33020,8,1,28,11.0,7,0,1
4575,8,1,34,13.0,7,0,1
18215,8,1,11,12.0,3,0,1
40439,8,1,4,0.0,0,0,1
1395,8,1,21,0.0,8,0,1
9091,8,1,21,8.0,5,1,1
11436,8,1,3,0.0,6,1,1
30577,8,1,7,8.0,6,0,1
30420,8,1,9,8.0,0,1,1
37594,8,1,28,9.5,3,0,1
3572,8,1,35,8.0,5,0,1
14796,8,1,70,10.0,3,1,1
36425,8,1,14,10.5,4,0,1
24910,8,1,7,8.0,10,0,1
6048,8,1,7,11.0,7,0,1
20783,8,1,7,17.5,12,0,1
35531,8,1,35,11.0,5,1,1
40490,8,1,14,10.0,4,0,1
22748,8,1,24,14.5,11,0,1
38782,8,1,35,10.5,5,1,1
33069,8,1,20,13.5,8,0,1
18353,8,1,7,8.0,11,0,1
23817,8,1,21,12.0,10,0,1
38779,8,1,1,0.0,17,1,1
12687,8,1,21,8.0,3,0,1
10096,8,1,5,0.0,0,0,1
30072,8,1,5,0.0,11,1,1
29301,8,1,49,8.0,9,1,1
34828,8,1,14,0.0,8,0,1
37546,8,1,7,8.0,7,0,1
35858,8,1,7,0.0,13,0,1
21882,8,1,49,10.0,2,1,1
18282,8,1,7,12.5,10,0,1
34897,8,1,21,8.0,4,0,1
24762,8,1,16,21.0,9,1,1
25415,8,1,14,8.0,7,0,1
16998,8,1,75,11.5,0,1,1
21300,8,1,21,11.5,5,1,1
31071,8,1,83,12.5,5,1,1
40207,8,1,47,12.0,5,1,1
29752,8,1,3,16.5,6,0,1
34059,8,1,7,8.0,5,0,1
27347,8,1,7,10.0,4,0,1
5925,8,1,35,8.0,5,0,1
33466,8,1,1,0.0,0,0,1
1126,8,1,14,8.0,3,0,1
23118,8,1,4,0.0,6,1,1
21277,8,1,14,10.5,7,1,1
30256,8,1,9,13.0,8,1,1
1712,8,1,25,0.0,14,1,1
35646,8,1,28,8.0,21,0,1
13358,8,1,4,8.5,0,0,1
36159,8,1,7,11.0,6,0,1
35825,8,1,49,8.0,5,1,1
32972,8,1,7,11.0,9,0,1
1817,8,1,27,15.5,12,0,1
14193,8,1,21,0.0,12,0,1
8194,8,1,14,8.0,5,0,1
22876,8,1,29,16.0,8,0,1
27266,8,1,19,8.0,5,0,1
14464,8,1,7,8.0,6,1,1
34010,8,1,16,8.0,12,0,1
14281,8,1,21,8.0,10,1,1
37123,8,1,4,0.0,1,1,1
19675,8,1,7,8.0,12,0,1
23799,8,1,7,8.0,5,0,1
777,8,1,34,14.5,7,0,1
12831,8,1,21,0.0,9,0,1
35318,8,1,7,0.0,11,0,1
4472,8,1,18,17.5,17,0,1
27212,8,1,8,8.0,6,0,1
33971,8,1,14,0.0,20,0,1
30486,8,1,62,10.5,0,0,1
7099,8,1,28,11.5,9,0,1
7677,8,1,21,0.0,5,0,1
34492,8,1,7,8.0,13,0,1
9398,8,1,7,8.0,7,0,1
15730,8,1,35,8.0,13,0,1
3273,8,1,13,0.0,4,0,1
5720,8,1,21,11.5,5,0,1
31037,8,1,6,8.0,14,0,1
12484,8,1,7,8.5,12,0,1
19649,8,1,7,8.0,5,0,1
4944,8,1,7,13.0,15,0,0
39590,8,1,63,11.0,19,1,0
13300,8,1,21,13.5,6,1,0
