,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
17759,8,4,20,0.0,6,0,0
28062,8,4,7,0.0,3,0,0
28575,8,4,23,0.0,9,1,0
29946,8,4,42,8.0,12,0,0
11484,8,4,30,8.0,0,1,0
15319,8,4,21,0.0,23,0,0
1567,8,4,35,8.0,5,1,0
30830,8,4,35,0.0,8,1,0
12098,8,4,37,8.0,4,0,0
11014,8,4,10,8.0,6,0,0
36997,8,4,49,0.0,4,0,0
11765,8,4,30,8.0,7,0,0
37085,8,4,3,0.0,9,0,0
34254,8,4,6,8.0,8,1,0
6839,8,4,5,0.0,18,0,0
34171,8,4,7,0.0,20,0,0
35507,8,4,7,8.0,15,0,0
23130,8,4,21,0.0,3,0,0
24883,8,4,49,0.0,11,0,0
14611,8,4,7,0.0,9,0,0
17136,8,4,33,8.0,8,1,0
1393,8,4,55,8.0,14,0,0
17861,8,4,20,8.0,4,0,0
2789,8,4,14,0.0,10,0,0
9043,8,4,35,8.0,10,1,0
31067,8,4,49,0.0,7,0,0
37265,8,4,20,0.0,9,0,0
15072,8,4,6,8.0,14,0,0
27387,8,4,21,8.0,21,0,0
13875,8,4,14,0.0,5,0,0
31022,8,4,5,0.0,14,0,0
3281,8,4,34,8.0,6,1,0
32618,8,4,21,8.0,7,0,0
33679,8,4,19,0.0,15,0,0
37809,8,4,13,0.0,8,0,0
29474,8,4,11,8.0,7,0,0
20466,8,4,14,0.0,7,0,0
5421,8,4,21,0.0,11,0,0
7441,8,4,48,8.0,11,0,0
20242,8,4,6,0.0,13,0,0
4978,8,4,21,8.0,12,0,0
2090,8,4,8,8.0,6,0,0
9690,8,4,44,8.0,10,0,0
17298,8,4,6,8.0,10,0,0
1621,8,4,3,0.0,20,0,0
39867,8,4,42,8.0,8,0,0
35944,8,4,35,0.0,5,1,0
24328,8,4,28,0.0,11,1,0
11360,8,4,1,0.0,7,0,0
30363,8,4,3,0.0,5,0,0
15189,8,4,20,0.0,24,0,0
23379,8,4,14,0.0,7,1,0
39249,8,4,21,8.0,11,0,0
19990,8,4,6,0.0,6,0,0
26319,8,4,21,8.0,10,0,0
23898,8,4,7,0.0,28,0,0
18189,8,4,6,0.0,7,0,0
1668,8,4,42,0.0,5,1,0
18790,8,4,21,8.0,4,0,0
1260,8,4,7,8.0,16,0,0
29989,8,4,21,0.0,11,1,0
20644,8,4,42,8.0,5,0,0
40455,8,4,19,8.0,5,0,0
23552,8,4,6,8.0,8,0,0
12018,8,4,6,0.0,21,0,0
15463,8,4,40,8.0,4,0,0
27063,8,4,21,0.0,17,0,0
15790,8,4,7,0.0,8,0,0
30836,8,4,7,8.0,14,0,0
39071,8,4,21,0.0,5,1,0
20829,8,4,15,0.0,19,0,0
3017,8,4,7,8.0,4,0,0
5769,8,4,8,8.0,10,0,0
9475,8,4,22,0.0,4,1,0
18652,8,4,20,0.0,12,1,0
22182,8,4,36,0.0,11,1,0
187,8,4,15,8.0,7,1,0
15833,8,4,26,0.0,0,0,0
38897,8,4,13,0.0,8,0,0
5349,8,4,63,8.0,12,1,0
3683,8,4,30,8.0,0,0,0
14444,8,4,35,0.0,9,0,0
30741,8,4,20,8.0,6,0,0
16671,8,4,21,0.0,4,1,0
20626,8,4,35,8.0,11,1,0
39351,8,4,32,8.0,4,0,0
8559,8,4,28,8.0,5,0,0
33610,8,4,6,0.0,5,0,0
27877,8,4,5,8.0,4,0,0
12194,8,4,29,8.0,3,1,0
21244,8,4,21,0.0,6,1,0
30271,8,4,20,0.0,11,1,0
24013,8,4,6,8.0,17,0,0
33694,8,4,56,8.0,5,0,0
40783,8,4,7,0.0,6,0,0
20493,8,4,5,0.0,6,0,0
28891,8,4,3,0.0,9,0,0
7938,8,4,49,0.0,5,0,0
15679,8,4,49,8.0,3,1,0
35759,8,4,27,8.0,0,0,0
36140,8,4,5,0.0,8,0,0
35956,8,4,6,8.0,14,0,0
10671,8,4,7,8.0,19,0,0
21898,8,4,2,0.0,5,0,0
17767,8,4,6,0.0,8,0,0
40317,8,4,62,8.0,10,1,0
7916,8,4,42,8.0,7,0,0
33613,8,4,30,8.0,0,0,0
31181,8,4,20,8.0,16,0,0
18969,8,4,42,8.0,4,0,0
23740,8,4,3,0.0,6,0,0
11879,8,4,8,0.0,4,0,0
21478,8,4,42,8.0,7,0,0
21708,8,4,28,8.0,4,1,0
555,8,4,6,8.0,5,0,0
20256,8,4,14,8.0,6,0,0
29627,8,4,14,8.0,4,0,0
39296,8,4,21,0.0,7,0,0
1485,8,4,24,0.0,2,0,0
25,8,3,12,0.0,22,1,1
37293,8,3,21,0.0,15,1,1
20572,8,3,24,8.0,3,0,1
38359,8,3,42,0.0,10,0,1
13730,8,3,7,0.0,12,0,1
30902,8,3,5,0.0,8,0,1
6829,8,3,46,8.0,3,0,1
37388,8,3,16,0.0,6,1,1
2952,8,3,8,8.0,17,0,1
14724,8,3,14,0.0,15,0,1
32943,8,3,33,8.0,10,1,1
20015,8,3,11,8.0,6,0,1
35449,8,3,52,8.0,6,1,1
21565,8,3,15,0.0,12,0,1
27327,8,3,6,8.0,14,0,1
2140,8,3,5,8.0,7,0,1
34099,8,3,33,8.0,4,0,1
34610,8,3,10,8.0,6,0,1
31974,8,3,7,0.0,24,0,1
15023,8,3,22,8.0,5,1,1
13474,8,3,9,8.0,47,0,1
36551,8,3,13,8.0,4,0,1
33903,8,3,12,8.0,8,0,1
879,8,3,10,8.0,7,1,1
19709,8,3,17,0.0,5,0,1
12331,8,3,21,0.0,15,1,1
15737,8,3,14,0.0,3,0,1
9348,8,3,6,8.0,16,0,1
37002,8,3,62,8.0,0,0,1
8349,8,3,7,8.0,12,0,1
35436,8,3,4,0.0,5,0,1
6382,8,3,21,0.0,0,0,1
21963,8,3,68,8.0,8,1,1
1794,8,3,21,0.0,13,0,1
13990,8,3,21,0.0,0,0,1
40813,8,3,6,8.0,11,0,1
18265,8,3,47,8.0,4,0,1
5850,8,3,21,0.0,0,0,1
29848,8,3,7,0.0,15,0,1
25809,8,3,41,8.0,7,0,1
3422,8,3,27,8.0,4,1,1
14980,8,3,33,0.0,1,0,1
24055,8,3,20,0.0,5,1,1
29849,8,3,17,0.0,3,1,1
11455,8,3,10,8.0,4,0,1
21980,8,3,35,0.0,4,1,1
32052,8,3,8,0.0,17,0,1
32239,8,3,67,8.0,0,0,1
24427,8,3,21,0.0,4,0,1
25183,8,3,7,8.0,14,1,1
22819,8,3,13,8.0,8,1,1
13952,8,3,21,0.0,6,0,1
40513,8,3,65,8.0,11,1,1
38919,8,3,15,0.0,19,1,1
27284,8,3,9,8.0,11,0,1
28623,8,3,27,8.0,6,0,1
28386,8,3,7,0.0,6,0,1
38342,8,3,17,8.0,13,1,1
23623,8,3,8,0.0,13,0,1
34075,8,3,27,8.0,6,1,1
20521,8,3,10,8.0,5,0,1
12765,8,3,15,8.0,11,0,1
16942,8,3,35,0.0,10,1,1
2684,8,3,14,0.0,4,1,1
6698,8,3,21,0.0,7,1,1
37060,8,3,8,0.0,7,0,1
20755,8,3,7,0.0,5,0,1
40129,8,3,16,8.0,9,0,1
7510,8,3,9,0.0,4,0,1
32896,8,3,24,8.0,7,0,1
13798,8,3,35,8.0,6,1,1
31944,8,3,19,0.0,23,1,1
27473,8,3,79,8.0,4,1,1
769,8,3,21,0.0,12,1,1
33548,8,3,21,0.0,7,1,1
34941,8,3,5,8.0,6,0,1
21208,8,3,8,0.0,5,0,1
23714,8,3,14,0.0,7,0,1
2727,8,3,11,8.0,10,0,1
10438,8,3,6,0.0,8,0,1
25931,8,3,35,0.0,9,1,1
14109,8,3,21,0.0,6,0,1
17963,8,3,7,0.0,3,0,1
12634,8,3,22,0.0,3,0,1
40774,8,3,9,8.0,10,0,1
21523,8,3,19,0.0,5,1,1
40759,8,3,34,8.0,2,0,1
38845,8,3,15,0.0,4,0,1
23534,8,3,7,0.0,4,1,1
30543,8,3,16,8.0,8,1,1
10823,8,3,7,0.0,5,0,1
4706,8,3,14,0.0,7,0,1
34508,8,3,16,0.0,9,1,1
4232,8,3,14,0.0,3,0,1
8503,8,3,24,8.0,4,1,1
38185,8,3,6,8.0,10,0,1
35515,8,3,7,0.0,15,0,1
25269,8,3,9,0.0,5,0,1
17570,8,3,7,8.0,10,0,1
29032,8,3,40,8.0,7,0,1
29330,8,3,21,0.0,12,0,1
27861,8,3,44,8.0,5,0,1
22152,8,3,62,8.0,6,1,1
30159,8,3,13,0.0,13,0,1
4196,8,3,18,0.0,3,1,1
34791,8,3,7,0.0,9,0,1
17352,8,3,9,0.0,27,0,1
994,8,3,7,8.0,14,0,1
31828,8,3,17,0.0,6,1,1
2767,8,3,7,0.0,7,0,1
11940,8,3,38,8.0,6,0,1
1101,8,3,75,8.0,0,1,1
8076,8,3,7,0.0,11,0,1
36940,8,3,13,0.0,16,0,1
17588,8,3,21,0.0,36,1,1
11122,8,3,10,8.0,13,0,1
26402,8,3,22,0.0,5,1,1
20201,8,3,1,0.0,25,0,1
30967,8,3,21,8.0,11,0,1
29326,8,3,13,0.0,40,0,1
25312,8,3,7,0.0,24,0,1
26359,8,3,5,8.0,15,0,1
31722,8,3,7,0.0,37,1,1
38103,8,3,7,0.0,14,0,1
22487,8,3,26,0.0,24,0,1
33689,8,3,25,0.0,10,0,1
3015,8,3,31,0.0,13,0,1
28954,8,3,16,0.0,6,0,1
30474,8,3,7,8.0,12,0,1
16075,8,3,9,8.0,6,0,1
23821,8,3,12,0.0,10,0,1
23434,8,3,23,0.0,26,0,1
17389,8,3,20,0.0,4,0,1
28841,8,3,21,0.0,17,1,1
38245,8,3,6,8.0,7,0,1
29625,8,3,21,0.0,5,1,1
10665,8,3,7,0.0,11,0,1
13301,8,3,7,0.0,23,0,1
27704,8,3,5,0.0,4,0,1
6570,8,3,7,8.0,18,0,1
11973,8,3,14,0.0,13,0,1
30050,8,3,28,8.0,7,1,1
21925,8,3,9,0.0,6,0,1
38498,8,3,21,0.0,6,1,1
7842,8,3,14,0.0,11,0,1
40096,8,3,21,0.0,11,0,1
27623,8,3,24,8.0,6,1,1
36720,8,3,14,0.0,23,0,1
40692,8,3,7,8.0,15,0,1
34380,8,3,19,0.0,3,1,1
15196,8,3,49,8.0,8,0,1
19336,8,3,2,0.0,6,0,1
22681,8,3,23,8.0,21,1,1
6813,8,3,6,8.0,4,0,1
33034,8,3,18,0.0,13,0,1
37116,8,3,15,0.0,6,0,1
29629,8,3,9,8.0,5,0,1
5875,8,3,48,8.0,8,1,1
9847,8,3,5,8.0,16,0,1
13282,8,3,66,8.0,13,1,1
4860,8,3,17,0.0,0,0,1
24749,8,3,6,8.0,5,0,1
653,8,3,7,0.0,6,0,1
30959,8,3,7,0.0,12,0,1
28890,8,3,7,0.0,8,0,1
2954,8,3,38,8.0,14,1,1
153,8,3,7,8.0,12,0,1
33776,8,3,24,8.0,3,1,1
11319,8,3,6,8.0,8,0,1
38564,8,3,35,0.0,3,1,1
27971,8,3,10,8.0,9,0,1
27039,8,3,19,0.0,0,0,1
23231,8,3,15,0.0,7,0,1
14328,8,3,21,0.0,3,1,1
34293,8,3,8,0.0,13,0,1
6282,8,3,12,0.0,9,0,1
38112,8,3,35,8.0,5,1,1
12653,8,3,35,0.0,14,1,1
28677,8,3,10,8.0,4,0,1
5154,8,3,21,0.0,5,0,1
29545,8,3,7,0.0,8,0,1
37743,8,3,21,0.0,3,0,1
39274,8,3,22,8.0,7,1,1
2442,8,3,13,8.0,6,0,1
14321,8,3,8,8.0,13,0,1
7053,8,3,7,0.0,20,0,1
22943,8,3,28,0.0,3,0,1
40351,8,3,36,0.0,20,1,1
242,8,3,34,8.0,5,0,1
39852,8,3,23,8.0,10,1,1
39373,8,3,48,8.0,6,1,1
33881,8,3,28,0.0,14,0,1
24616,8,3,10,0.0,25,1,1
5738,8,3,18,0.0,0,0,1
35837,8,3,19,0.0,10,1,1
11414,8,3,10,8.0,7,0,1
16245,8,3,15,8.0,4,0,1
39737,8,3,6,8.0,4,0,1
17447,8,3,8,8.0,11,0,1
7442,8,3,17,0.0,0,0,1
10900,8,3,9,0.0,52,0,1
26837,8,3,14,0.0,4,0,1
35158,8,3,16,0.0,6,1,1
2695,8,3,14,0.0,7,0,1
24791,8,3,15,0.0,27,1,1
5666,8,3,19,0.0,6,1,1
17527,8,3,35,0.0,23,0,1
32153,8,3,4,0.0,7,0,1
6438,8,3,21,0.0,8,1,1
30123,8,3,21,0.0,7,1,1
34931,8,3,35,0.0,11,0,1
26253,8,3,21,0.0,21,1,1
27573,8,3,36,8.0,6,0,1
26184,8,3,19,0.0,0,0,1
5474,8,3,22,8.0,6,1,1
24975,8,3,14,0.0,11,0,1
33103,8,3,14,0.0,2,0,1
7476,8,3,17,0.0,4,1,1
1187,8,3,3,0.0,28,0,1
22113,8,3,18,0.0,5,1,1
30174,8,3,7,0.0,4,0,1
19964,8,3,35,0.0,9,1,0
10349,8,3,2,8.0,20,0,0
2828,8,3,12,8.0,7,0,0
21442,8,3,29,8.0,5,0,0
32352,8,3,10,8.0,4,0,0
9691,8,3,13,0.0,18,0,0
25444,8,3,13,0.0,9,0,0
18147,8,3,11,8.0,3,0,0
3638,8,3,3,8.0,6,0,0
32553,8,3,17,0.0,10,1,0
6742,8,3,7,0.0,3,1,0
29369,8,3,48,8.0,12,0,0
40232,8,3,51,8.0,6,1,0
13035,8,3,65,8.0,8,1,0
38901,8,3,10,8.0,4,0,0
22292,8,3,21,0.0,17,0,0
29974,8,3,41,8.0,5,0,0
2715,8,3,23,8.0,10,1,0
4284,8,3,42,0.0,4,0,0
26860,8,3,12,0.0,3,0,0
36126,8,3,6,8.0,2,0,0
33011,8,3,33,8.0,6,0,0
8441,8,3,6,8.0,15,0,0
11172,8,3,6,8.0,10,0,0
21207,8,3,20,0.0,6,0,0
33923,8,3,4,8.0,9,0,0
27730,8,3,42,0.0,6,0,0
31539,8,3,34,8.0,12,0,0
29726,8,3,2,8.0,9,0,0
23020,8,3,12,0.0,9,0,0
34566,8,3,21,0.0,7,0,0
2576,8,3,23,8.0,5,0,0
3139,8,3,52,8.0,4,0,0
7113,8,3,11,0.0,6,0,0
11044,8,3,7,0.0,4,0,0
7666,8,3,12,0.0,18,0,0
22129,8,3,33,8.0,5,0,0
36463,8,3,48,8.0,3,1,0
19678,8,3,28,0.0,8,0,0
2253,8,3,34,8.0,7,1,0
29717,8,3,37,8.0,13,0,0
578,8,3,41,0.0,5,0,0
28212,8,3,5,0.0,7,0,0
7821,8,3,37,8.0,6,0,0
24727,8,3,9,8.0,3,0,0
15263,8,3,20,8.0,3,0,0
24288,8,3,17,0.0,13,0,0
13422,8,3,22,8.0,16,1,0
38893,8,3,4,8.0,3,0,0
36662,8,3,35,8.0,5,0,0
2081,8,3,28,0.0,3,0,0
8252,8,3,17,8.0,4,0,0
3451,8,3,21,8.0,8,0,0
28910,8,3,35,0.0,8,1,0
8788,8,3,28,0.0,3,0,0
35136,8,3,12,0.0,15,0,0
30179,8,3,42,0.0,7,0,0
9832,8,3,6,0.0,28,0,0
29439,8,3,8,0.0,21,0,0
20146,8,3,2,8.0,7,0,0
18722,8,3,29,8.0,2,1,0
29094,8,3,22,8.0,0,0,0
9119,8,3,39,8.0,9,0,0
38274,8,3,5,0.0,15,0,0
28407,8,3,47,8.0,3,0,0
628,8,3,44,8.0,6,0,0
24896,8,3,28,0.0,6,0,0
23396,8,3,8,0.0,16,0,0
38556,8,3,14,0.0,17,0,0
20874,8,3,7,0.0,13,0,0
16581,8,3,21,0.0,6,1,0
507,8,3,17,8.0,8,0,0
21893,8,3,21,0.0,9,1,0
38764,8,3,5,8.0,6,0,0
11265,8,3,51,8.0,14,0,0
20915,8,3,6,8.0,3,0,0
6067,8,3,5,8.0,13,0,0
20164,8,3,23,0.0,13,0,0
11120,8,3,21,8.0,0,0,0
20013,8,3,9,8.0,11,0,0
39241,8,3,14,0.0,3,0,0
13660,8,3,37,8.0,5,1,0
4766,8,3,7,0.0,17,0,0
37309,8,3,19,0.0,7,1,0
30095,8,3,27,0.0,3,0,0
29521,8,3,21,0.0,4,0,0
2479,8,3,12,0.0,15,0,0
18328,8,3,30,8.0,7,0,0
35708,8,3,48,8.0,8,1,0
36175,8,3,17,0.0,7,1,0
3008,8,3,21,0.0,9,0,0
6676,8,3,2,8.0,16,0,0
7747,8,3,6,0.0,14,0,0
13381,8,3,21,0.0,11,0,0
23422,8,3,6,8.0,4,0,0
12690,8,3,21,0.0,8,0,0
30412,8,3,8,0.0,3,0,0
37870,8,3,38,8.0,6,0,0
39320,8,3,12,0.0,10,0,0
19039,8,3,13,0.0,9,0,0
14455,8,3,5,8.0,5,0,0
24901,8,3,6,0.0,3,0,0
40728,8,3,14,0.0,20,0,0
1906,8,3,5,8.0,16,0,0
19797,8,3,12,0.0,2,0,0
29728,8,3,9,8.0,8,0,0
39767,8,3,15,8.0,7,0,0
36431,8,3,21,0.0,9,0,0
25771,8,3,5,0.0,6,0,0
10580,8,3,2,8.0,66,0,0
21592,8,3,6,8.0,6,0,0
28689,8,3,7,0.0,25,0,0
39190,8,3,5,8.0,10,0,0
17210,8,3,10,8.0,10,0,0
34378,8,3,17,0.0,6,0,0
23848,8,3,37,8.0,9,1,0
5523,8,3,47,8.0,3,0,0
20265,8,3,34,8.0,5,1,0
29659,8,3,47,8.0,8,0,0
16312,8,3,9,8.0,4,0,0
33884,8,3,14,8.0,8,0,0
26942,8,3,15,0.0,2,1,0
36048,8,3,13,0.0,39,0,0
23488,8,3,6,8.0,9,0,0
26070,8,3,18,0.0,8,1,0
19299,8,3,6,0.0,13,0,0
25509,8,3,16,0.0,4,0,0
7643,8,3,26,8.0,8,0,0
1552,8,3,5,8.0,10,0,0
13394,8,3,35,0.0,5,0,0
20431,8,3,20,8.0,7,0,0
40488,8,3,24,8.0,8,1,0
9147,8,3,19,0.0,9,0,0
17893,8,3,5,0.0,5,0,0
26397,8,3,6,8.0,20,0,0
12090,8,3,7,0.0,27,0,0
19188,8,3,21,0.0,4,0,0
38770,8,3,7,0.0,17,0,0
21805,8,3,6,8.0,14,0,0
20573,8,3,6,0.0,12,0,0
13855,8,3,46,8.0,17,0,0
3599,8,3,18,0.0,0,0,0
38003,8,3,7,0.0,6,0,0
8026,8,3,35,0.0,27,0,0
29916,8,3,16,0.0,8,1,0
20446,8,3,16,0.0,0,0,0
9721,8,3,3,8.0,5,0,0
33927,8,3,23,8.0,11,0,0
5580,8,3,35,0.0,3,1,0
18088,8,3,7,0.0,9,0,0
7064,8,3,20,8.0,6,1,0
16028,8,3,16,0.0,13,0,0
2031,8,3,14,8.0,6,0,0
2756,8,3,6,8.0,4,0,0
2592,8,3,47,8.0,4,1,0
23547,8,3,15,0.0,0,0,0
561,8,3,20,0.0,2,1,0
27115,8,3,17,8.0,4,1,0
27863,8,3,7,0.0,3,1,0
37363,8,3,27,8.0,21,0,0
30856,8,3,22,8.0,11,0,0
33388,8,3,6,0.0,7,0,0
31012,8,3,9,8.0,7,0,0
6240,8,3,28,0.0,3,0,0
18963,8,3,1,0.0,3,0,0
19653,8,3,15,0.0,0,0,0
19877,8,3,37,8.0,5,0,0
6559,8,3,54,8.0,4,1,0
4093,8,3,9,8.0,6,0,0
30796,8,3,6,8.0,15,0,0
775,8,3,20,0.0,10,0,0
7137,8,3,33,8.0,8,0,0
260,8,3,22,0.0,22,0,0
18422,8,3,7,0.0,33,0,0
32702,8,3,1,8.0,4,0,0
37337,8,3,35,0.0,21,0,0
2674,8,3,20,0.0,4,0,0
14319,8,3,2,8.0,11,0,0
12208,8,3,9,8.0,7,0,0
35649,8,3,24,8.0,5,0,0
23359,8,3,32,0.0,10,1,0
37633,8,3,5,0.0,8,0,0
40703,8,3,7,0.0,12,0,0
25855,8,3,4,0.0,7,0,0
39770,8,3,35,0.0,18,0,0
510,8,3,14,0.0,8,0,0
1767,8,3,27,8.0,8,0,0
7323,8,3,7,0.0,5,0,0
5611,8,3,43,0.0,4,1,0
22184,8,3,19,0.0,8,1,0
8547,8,3,3,0.0,15,0,0
38672,8,3,27,8.0,16,0,0
16349,8,3,14,0.0,2,0,0
31715,8,3,19,8.0,6,0,0
11705,8,3,30,8.0,6,1,0
7169,8,3,14,8.0,7,0,0
24487,8,3,7,0.0,12,0,0
21319,8,3,69,8.0,10,1,0
30986,8,3,57,8.0,0,0,0
6367,8,3,73,8.0,0,0,0
28760,8,3,9,8.0,3,0,0
30163,8,3,35,0.0,3,0,0
36692,8,3,35,0.0,5,1,0
36504,8,3,14,0.0,12,0,0
17193,8,3,2,0.0,5,0,0
23617,8,3,17,8.0,6,0,0
17792,8,3,6,0.0,15,0,0
25049,8,3,7,0.0,26,0,0
4457,8,3,5,0.0,6,0,0
5091,8,3,15,8.0,9,0,0
20037,8,3,12,0.0,14,0,0
29372,8,3,20,0.0,7,1,0
7904,8,3,7,0.0,14,0,0
19206,8,3,6,8.0,12,0,0
7738,8,3,20,0.0,10,1,0
14467,8,3,14,0.0,3,0,0
29089,8,3,24,8.0,5,1,0
40535,8,3,13,0.0,7,0,0
7802,8,3,6,8.0,5,0,0
14158,8,3,8,0.0,4,0,0
10664,8,3,5,0.0,4,0,0
29294,8,3,28,0.0,4,0,0
37820,8,3,9,0.0,7,0,0
36706,8,3,28,8.0,3,0,0
33758,8,3,26,0.0,3,0,0
1795,8,3,10,8.0,10,0,0
13343,8,3,18,0.0,8,1,0
22556,8,3,16,8.0,6,0,0
20114,8,3,7,0.0,23,0,0
20637,8,3,12,8.0,9,0,0
28013,8,3,61,8.0,0,0,0
13041,8,3,5,0.0,3,0,0
38693,8,3,49,8.0,4,0,0
16846,8,3,8,8.0,6,0,0
30573,8,3,5,0.0,25,0,0
5544,8,3,24,8.0,4,0,0
27371,8,3,35,0.0,6,0,0
1188,8,3,33,8.0,5,0,0
28628,8,3,31,8.0,11,0,0
27710,8,3,19,0.0,3,1,0
20143,8,3,22,8.0,0,0,0
2766,8,3,73,8.0,0,0,0
16769,8,3,9,8.0,11,0,0
7290,8,3,20,0.0,1,1,0
10042,8,3,69,8.0,3,1,0
31845,8,3,19,0.0,0,0,0
10362,8,3,21,0.0,7,1,0
35674,8,3,8,0.0,11,0,0
35882,8,3,10,8.0,7,0,0
34087,8,3,38,8.0,14,0,0
4272,8,3,7,0.0,19,0,0
29529,8,3,10,8.0,8,0,0
34300,8,3,17,0.0,0,0,0
22192,8,3,63,8.0,0,0,0
10054,8,3,22,8.0,22,1,0
28098,8,3,10,8.0,5,0,0
4877,8,3,52,8.0,14,0,0
39266,8,3,14,0.0,6,0,0
10377,8,3,19,8.0,6,1,0
2691,8,3,2,8.0,12,0,0
10306,8,3,11,0.0,6,0,0
9606,8,3,26,8.0,7,1,0
21281,8,3,20,0.0,5,0,0
29266,8,3,10,0.0,12,0,0
8665,8,3,33,8.0,4,0,0
35145,8,3,23,8.0,5,0,0
17057,8,3,23,8.0,6,1,0
28510,8,3,47,8.0,1,0,0
5067,8,3,11,0.0,8,0,0
12044,8,3,21,0.0,5,0,0
25913,8,3,13,8.0,4,0,0
23535,8,3,5,8.0,4,0,0
16595,8,3,21,0.0,2,1,0
39912,8,3,10,8.0,16,0,0
15324,8,3,26,8.0,4,0,0
35803,8,3,6,0.0,3,0,0
31629,8,3,5,0.0,4,0,0
28186,8,3,8,0.0,7,0,0
922,8,3,7,0.0,9,0,0
35510,8,3,16,8.0,8,0,0
37128,8,3,6,0.0,8,0,0
11243,8,3,7,0.0,14,0,0
10503,8,3,34,8.0,6,1,0
33803,8,3,40,0.0,6,1,0
28463,8,3,5,8.0,11,0,0
4582,8,3,9,8.0,8,0,0
5977,8,3,5,8.0,4,0,0
8865,8,3,16,0.0,0,0,0
18520,8,3,48,8.0,11,0,0
674,8,3,7,0.0,9,0,0
31390,8,3,12,8.0,6,0,0
26408,8,3,9,8.0,10,0,0
36878,8,3,3,8.0,15,0,0
6830,8,3,7,0.0,23,0,0
14466,8,3,28,0.0,4,0,0
622,8,3,12,0.0,13,0,0
31796,8,3,17,0.0,0,0,0
35630,8,3,59,8.0,12,1,0
31654,8,3,34,8.0,6,0,0
6912,8,3,3,8.0,17,0,0
38941,8,3,23,8.0,8,0,0
6860,8,3,40,8.0,3,0,0
13572,8,3,24,8.0,10,0,0
19970,8,3,35,0.0,5,0,0
21214,8,3,48,8.0,6,0,0
6710,8,3,14,0.0,7,0,0
31866,8,3,23,8.0,8,0,0
535,8,3,23,8.0,9,0,0
5268,8,3,6,0.0,10,0,0
29269,8,3,17,0.0,6,1,0
1874,8,3,19,0.0,0,0,0
12520,8,3,3,8.0,10,0,0
4510,8,3,24,8.0,5,0,0
10673,8,3,35,8.0,13,0,0
5132,8,3,6,8.0,13,0,0
26954,8,3,7,0.0,8,0,0
36064,8,3,13,0.0,16,0,0
9482,8,3,2,8.0,9,0,0
28046,8,3,34,0.0,6,0,0
28439,8,3,5,8.0,9,0,0
35603,8,3,16,0.0,0,0,0
18061,8,3,10,8.0,4,1,0
36199,8,3,5,8.0,8,0,0
11291,8,3,48,8.0,14,0,0
34077,8,3,20,0.0,10,1,0
363,8,3,14,0.0,6,0,0
25544,8,3,35,0.0,3,0,0
23428,8,3,2,8.0,9,0,0
27839,8,3,20,0.0,3,1,0
28911,8,3,1,0.0,11,0,0
13259,8,3,34,8.0,9,1,0
10246,8,3,6,0.0,5,0,0
21724,8,3,23,8.0,10,0,0
15424,8,3,26,8.0,3,0,0
13009,8,3,9,8.0,5,0,0
29254,8,3,5,8.0,7,0,0
21996,8,3,61,8.0,16,1,0
37678,8,3,15,0.0,0,0,0
30440,8,3,51,8.0,6,1,0
9787,8,3,5,0.0,2,0,0
784,8,3,13,8.0,5,0,0
6029,8,3,5,8.0,9,0,0
1590,8,3,33,8.0,7,1,0
37181,8,3,13,8.0,6,0,0
28758,8,3,21,0.0,3,1,0
26534,8,3,14,0.0,8,0,0
10411,8,3,34,8.0,9,0,0
38790,8,3,14,0.0,9,0,0
16261,8,3,24,8.0,6,1,0
15556,8,3,18,0.0,1,1,0
14639,8,3,9,0.0,10,0,0
15564,8,3,14,0.0,8,0,0
23266,8,3,6,8.0,10,0,0
6553,8,3,35,0.0,5,1,0
17016,8,3,20,0.0,24,1,0
17280,8,3,52,8.0,9,1,0
11998,8,3,29,8.0,5,1,0
24818,8,3,23,8.0,9,1,0
654,8,3,40,8.0,3,0,0
22023,8,3,18,0.0,4,1,0
30918,8,3,34,0.0,9,1,0
22869,8,3,47,8.0,7,1,0
12573,8,3,17,0.0,3,1,0
22199,8,3,17,0.0,6,1,0
12940,8,3,34,0.0,7,1,0
29051,8,3,7,0.0,7,0,0
37775,8,3,38,8.0,9,0,0
4071,8,3,18,0.0,2,1,0
36381,8,3,47,8.0,2,0,0
37022,8,3,20,0.0,3,1,0
3297,8,3,35,0.0,20,0,0
30560,8,3,8,8.0,8,0,0
13260,8,3,6,8.0,7,0,0
26511,8,3,14,0.0,4,0,0
2493,8,3,35,0.0,6,0,0
33870,8,3,12,0.0,3,0,0
18994,8,3,19,0.0,5,1,0
40638,8,3,6,8.0,5,0,0
29778,8,3,5,8.0,21,0,0
19564,8,3,23,8.0,3,0,0
7794,8,3,24,8.0,4,0,0
34864,8,3,12,8.0,8,0,0
32572,8,3,10,8.0,8,0,0
20695,8,3,19,0.0,8,1,0
10879,8,3,1,0.0,18,0,0
18042,8,3,17,0.0,20,1,0
25431,8,3,14,8.0,9,0,0
38885,8,3,12,0.0,12,0,0
478,8,3,22,8.0,30,1,0
14199,8,3,21,8.0,0,0,0
8863,8,3,76,8.0,4,1,0
40512,8,3,47,8.0,7,0,0
40798,8,3,7,8.0,7,0,0
22120,8,3,42,0.0,2,0,0
