Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
14,4,17,0.0,7,0,0
21,4,22,0.0,14,1,0
17,3,14,8.0,11,0,0
15,2,77,10.0,0,0,0
10,2,14,12.0,3,0,0
21,4,7,0.0,5,0,1
5,1,2,8.0,5,0,0
14,2,8,8.0,8,0,0
5,4,21,0.0,4,1,1
21,3,7,0.0,11,0,0
21,5,31,0.0,0,0,0
14,5,29,8.0,12,0,0
15,4,22,0.0,12,1,0
19,2,34,0.0,6,0,0
10,2,40,8.0,8,1,0
15,1,3,0.0,0,0,1
17,2,12,8.0,4,0,1
17,1,7,8.5,5,0,0
5,4,10,8.0,3,0,1
15,1,7,10.0,4,0,1
15,3,21,0.0,7,0,0
14,4,24,0.0,7,1,0
15,1,16,8.0,4,0,0
5,1,7,8.5,6,0,0
15,3,5,8.0,6,0,0
19,1,7,8.0,5,0,0
15,3,10,8.0,8,0,0
14,2,35,0.0,6,0,0
5,4,24,0.0,0,0,1
8,3,7,8.0,6,0,0
8,1,21,10.0,4,1,1
10,4,19,0.0,20,0,0
10,3,21,0.0,6,1,1
5,4,21,0.0,5,0,0
8,5,34,8.0,0,0,0
8,2,21,0.0,5,0,0
8,4,7,0.0,17,0,0
10,3,11,0.0,12,0,1
21,4,20,0.0,9,0,1
14,4,12,0.0,7,0,0
17,1,7,12.0,11,0,0
19,4,21,8.0,10,0,1
21,4,12,8.0,10,0,1
17,2,35,0.0,3,0,1
10,4,57,8.0,10,1,0
15,1,40,8.0,0,0,0
14,1,47,8.5,5,1,0
21,2,4,8.0,6,0,0
5,4,7,8.0,15,0,0
10,5,7,0.0,3,0,0
19,4,28,8.0,4,0,0
8,4,16,0.0,5,0,0
14,1,66,8.0,13,1,0
8,2,77,13.5,5,1,0
5,4,20,0.0,12,0,0
10,2,8,0.0,13,1,1
17,1,63,8.0,13,1,0
14,1,49,10.0,0,0,0
17,4,28,0.0,2,1,0
15,5,8,0.0,9,0,0
10,2,8,12.0,5,0,1
14,1,94,17.0,0,0,0
15,1,5,13.0,10,0,0
21,4,35,8.0,6,1,0
14,4,14,0.0,10,1,0
15,3,61,8.0,3,1,0
17,4,14,0.0,10,0,0
10,3,21,0.0,17,0,1
8,1,21,8.0,8,0,1
5,1,11,12.0,6,0,0
8,3,21,0.0,3,1,1
5,4,34,8.0,5,0,1
10,5,8,0.0,10,0,0
14,1,3,0.0,5,0,0
8,1,19,12.0,9,0,1
21,3,31,8.0,10,0,0
14,2,61,8.0,5,1,1
14,2,60,8.0,0,0,0
5,4,13,0.0,4,0,0
14,2,14,10.5,4,1,0
19,3,10,8.0,3,0,0
5,3,42,0.0,3,0,0
5,1,7,12.5,5,0,1
14,1,7,0.0,17,0,1
19,2,28,12.5,6,0,0
14,2,21,10.5,3,0,0
10,1,40,25.0,35,1,1
5,4,35,0.0,5,0,1
14,1,21,14.0,7,0,1
8,2,13,0.0,9,0,0
14,3,75,8.0,0,0,0
17,4,35,8.0,8,0,0
17,1,7,12.0,9,0,0
17,1,6,8.0,5,0,0
10,3,22,8.0,4,1,0
5,1,13,8.0,9,0,0
17,2,7,8.5,5,0,0
10,1,9,11.5,10,0,0
19,2,8,0.0,0,0,0
10,3,18,0.0,10,1,0
14,4,14,0.0,7,0,1
5,4,21,0.0,7,1,1
14,4,14,0.0,5,0,1
19,2,21,0.0,4,0,1
8,1,63,8.5,0,0,0
17,4,6,8.0,4,0,0
1,3,14,0.0,7,1,0
19,3,7,0.0,5,0,0
5,2,34,0.0,4,0,0
14,3,16,0.0,12,0,0
17,3,6,0.0,15,0,0
15,4,29,0.0,5,0,0
8,4,5,8.0,6,0,0
14,3,10,0.0,11,0,0
21,1,7,11.0,6,0,0
14,4,14,8.0,9,1,0
19,4,82,8.0,5,1,0
8,2,11,0.0,0,0,0
5,3,15,8.0,6,0,0
8,1,21,15.0,4,0,0
8,1,34,8.0,8,0,0
10,4,6,0.0,18,0,1
17,3,8,8.0,9,0,0
5,2,11,8.0,4,0,1
21,4,49,8.0,3,0,0
17,2,49,15.5,0,0,0
14,2,63,8.0,0,0,0
19,1,21,0.0,4,0,0
1,4,11,8.0,16,0,0
5,4,7,0.0,17,0,1
21,5,41,0.0,7,1,0
8,2,10,0.0,6,1,0
8,2,7,13.0,18,0,0
10,5,14,0.0,8,0,0
5,1,20,13.0,5,0,0
14,1,4,8.0,4,0,0
5,4,7,8.0,3,0,1
14,2,49,10.0,0,0,0
14,1,21,0.0,12,0,0
8,5,6,0.0,4,0,0
8,1,4,0.0,2,1,0
14,4,40,0.0,4,0,0
17,3,75,8.0,0,0,0
14,1,14,16.0,21,0,0
14,2,14,10.0,4,0,0
17,2,21,12.5,18,0,0
15,2,13,0.0,5,0,0
10,2,5,8.0,7,0,0
14,3,20,0.0,6,0,0
14,1,2,8.0,12,0,0
10,5,34,8.0,0,0,0
10,1,42,8.0,6,1,0
15,2,72,8.0,2,1,0
17,4,14,0.0,4,1,0
5,4,43,0.0,6,1,1
8,1,13,0.0,9,0,0
5,2,14,10.5,5,0,0
15,2,21,8.0,6,0,0
8,4,7,0.0,2,0,0
8,3,5,0.0,6,0,0
5,2,11,0.0,0,0,1
14,4,49,0.0,19,0,1
14,3,10,8.0,6,0,1
17,3,5,8.0,6,0,0
21,2,6,0.0,18,0,0
14,5,56,0.0,11,0,0
5,1,21,8.0,6,0,1
10,4,8,8.0,7,0,0
21,5,48,8.0,4,1,0
10,2,63,8.0,0,0,0
5,3,26,0.0,9,0,0
5,1,13,8.0,5,0,0
14,1,21,18.5,14,0,1
19,5,7,0.0,3,0,0
8,1,18,17.5,17,0,1
15,5,14,0.0,3,0,1
15,2,21,11.0,14,0,0
21,3,2,8.0,27,0,0
14,3,14,0.0,10,0,0
17,2,18,8.0,6,0,0
19,2,4,8.0,13,0,0
14,4,35,8.0,5,0,0
8,5,14,0.0,5,0,1
19,3,35,8.0,5,0,1
15,1,5,8.0,5,0,0
8,4,21,8.0,6,0,1
8,2,10,0.0,0,0,0
17,2,35,0.0,7,0,0
14,2,7,0.0,10,0,1
17,2,35,11.5,11,0,0
10,1,7,11.0,9,0,0
8,2,35,8.5,4,0,0
14,1,21,0.0,4,0,0
8,3,10,8.0,8,0,1
14,2,38,12.5,6,1,1
14,2,27,0.0,2,0,0
17,2,18,8.0,4,0,0
10,1,28,11.0,4,0,1
21,1,6,0.0,0,0,0
21,1,7,12.5,9,0,1
21,1,21,8.0,5,0,1
8,2,9,0.0,5,0,1
17,3,47,8.0,5,0,0
8,4,4,0.0,8,0,0
17,4,25,0.0,0,0,0
5,4,7,8.0,7,0,1
5,4,20,0.0,4,0,0
19,2,36,8.0,12,0,0
21,3,37,8.0,5,0,1
8,1,31,8.0,9,0,1
8,2,19,0.0,4,0,0
14,3,21,0.0,3,0,1
8,3,24,8.0,5,0,0
14,1,5,0.0,6,1,0
8,4,13,8.0,18,0,0
10,2,7,13.0,10,0,0
10,5,6,0.0,8,0,0
19,2,18,8.0,5,0,0
15,1,77,10.5,0,0,1
19,2,34,8.5,5,1,1
5,2,14,0.0,4,0,0
17,4,20,8.0,6,1,0
19,2,70,8.0,9,1,1
14,2,1,0.0,4,0,0
5,3,6,0.0,11,0,0
14,1,6,10.5,5,0,0
8,3,21,0.0,4,0,0
8,2,17,0.0,9,0,0
8,3,70,8.0,0,0,0
17,5,22,8.0,5,0,0
8,3,15,0.0,5,1,0
15,4,7,8.0,5,0,1
10,2,15,8.0,12,0,0
5,4,42,8.0,5,1,0
14,1,6,0.0,9,0,0
5,1,6,10.5,7,0,0
14,1,14,16.0,24,0,1
5,1,26,10.0,9,0,0
8,2,60,8.0,3,1,0
10,2,2,12.0,6,0,0
21,4,1,8.0,7,0,0
15,2,9,8.0,17,0,0
15,3,19,0.0,0,0,0
10,2,7,13.5,9,0,1
14,1,3,8.0,5,0,0
14,3,10,8.0,9,0,1
8,4,41,0.0,10,0,0
5,4,20,8.0,10,0,0
19,3,29,8.0,11,0,0
14,1,20,0.0,18,0,0
17,1,10,8.0,40,0,1
17,2,14,8.0,6,0,0
10,1,7,8.0,6,1,1
21,2,14,0.0,0,0,1
21,1,17,0.0,7,0,0
19,3,24,8.0,6,1,0
21,1,14,11.0,2,0,0
17,3,35,0.0,8,0,1
17,1,20,22.0,14,0,0
15,2,27,0.0,6,0,1
8,4,7,0.0,4,0,0
15,3,28,0.0,5,0,1
8,5,6,8.0,12,0,0
14,3,16,0.0,2,1,1
17,1,14,10.5,12,0,0
14,2,2,8.0,8,0,0
21,3,6,8.0,17,0,0
8,1,35,8.0,4,1,1
14,4,24,0.0,8,1,0
15,2,44,12.5,6,1,0
8,5,13,8.0,7,0,0
21,1,36,10.5,0,0,0
17,1,1,0.0,0,0,0
17,1,8,8.0,3,0,0
15,1,52,8.5,0,0,0
10,2,7,12.0,13,0,0
8,1,7,10.5,10,0,0
8,1,34,13.0,7,0,1
10,1,12,10.5,12,0,0
21,2,6,11.0,5,0,1
10,2,9,8.0,14,0,0
17,1,49,8.5,4,1,0
14,2,7,10.5,9,0,0
15,2,7,8.5,7,0,0
8,3,9,8.0,8,0,0
21,1,7,14.0,7,0,0
14,2,7,10.0,9,0,0
5,1,14,12.5,10,0,0
14,1,12,8.5,8,0,0
10,3,9,8.0,42,0,1
10,2,21,11.0,4,0,0
19,4,2,8.0,4,0,0
8,1,7,8.0,4,0,1
15,4,5,0.0,11,0,0
10,3,13,0.0,60,0,0
15,1,62,11.0,0,0,0
17,2,7,10.0,4,0,0
14,4,8,8.0,4,0,0
21,1,6,13.0,11,1,0
10,2,47,8.0,3,1,0
15,1,2,12.0,3,0,0
5,4,21,0.0,14,0,0
15,1,72,11.5,0,0,0
14,2,7,16.0,5,0,0
19,3,61,8.0,0,0,1
8,4,13,0.0,17,0,0
14,1,14,8.0,6,0,0
14,1,13,13.5,4,0,0
8,4,14,8.0,5,0,0
10,3,22,0.0,3,0,0
14,3,7,0.0,5,0,0
21,1,5,12.5,9,0,0
5,3,13,0.0,4,0,0
14,3,8,0.0,2,0,0
8,5,6,8.0,10,0,1
10,1,7,13.0,11,0,0
10,4,7,8.0,13,0,0
17,3,6,8.0,3,0,0
5,2,56,13.0,12,1,0
21,4,21,8.0,8,0,0
14,4,35,8.0,6,0,0
15,2,32,8.0,3,1,0
21,3,19,0.0,0,0,0
10,1,7,8.0,6,0,0
8,2,9,8.0,14,0,0
10,3,35,0.0,5,0,0
21,4,14,0.0,10,0,0
17,2,6,0.0,2,0,0
5,1,38,8.0,0,0,0
8,2,14,11.5,7,0,0
15,4,20,8.0,5,0,0
15,3,6,8.0,15,0,0
14,5,6,8.0,18,0,0
14,1,39,8.0,5,1,0
19,1,13,8.0,11,0,0
19,3,7,0.0,9,0,0
21,5,14,0.0,5,0,0
17,1,20,11.5,9,0,0
17,3,36,8.0,2,0,0
14,2,42,12.5,0,0,0
14,1,26,0.0,3,0,0
5,4,42,8.0,4,0,1
8,1,7,8.0,4,0,0
5,3,1,8.0,7,0,0
8,3,35,0.0,7,0,0
17,2,12,8.0,6,0,1
5,4,55,8.0,8,0,0
14,3,31,8.0,4,1,0
10,5,49,0.0,6,1,0
14,1,6,12.0,9,0,0
17,3,14,8.0,9,0,0
19,3,21,0.0,0,0,0
15,1,14,0.0,8,0,0
10,5,48,0.0,11,0,0
8,1,5,0.0,4,0,0
15,2,18,8.0,7,0,0
14,1,60,14.5,0,0,0
10,4,28,0.0,0,0,0
8,2,21,13.5,12,0,0
8,1,63,8.0,5,1,0
8,4,42,8.0,4,1,0
10,5,30,0.0,6,1,0
21,4,27,8.0,0,0,0
5,4,26,8.0,22,1,1
14,1,35,8.0,8,0,0
8,1,1,0.0,0,0,0
5,5,13,0.0,10,0,0
19,2,26,0.0,6,0,1
8,4,62,8.0,0,0,0
5,3,7,8.0,8,0,0
10,2,15,8.0,17,0,0
14,4,22,0.0,5,0,1
17,2,15,0.0,3,0,0
21,3,36,0.0,4,1,1
8,4,21,0.0,7,0,1
14,3,42,0.0,7,1,0
14,2,7,11.0,5,0,1
19,4,21,8.0,4,0,0
10,4,80,8.0,0,0,0
15,5,42,0.0,3,0,0
8,3,7,0.0,10,0,0
5,1,7,10.0,3,0,1
10,5,21,0.0,8,1,0
5,4,9,8.0,10,0,0
15,3,17,0.0,6,0,0
14,4,5,8.0,4,0,0
10,1,35,8.0,4,1,1
8,1,29,8.0,11,0,0
14,3,21,0.0,5,1,0
10,4,21,0.0,6,0,1
14,1,14,13.5,13,0,0
14,1,21,8.5,4,0,0
14,4,3,0.0,6,0,1
17,3,15,0.0,4,0,0
5,2,6,8.0,9,0,0
5,4,14,0.0,18,0,0
15,1,24,10.5,5,0,0
10,2,13,8.0,7,0,1
8,2,23,8.0,6,0,0
17,3,12,0.0,10,0,0
8,2,2,8.0,9,0,0
8,1,6,17.0,8,0,0
15,1,27,11.5,11,0,0
17,2,21,10.5,13,0,1
14,2,11,0.0,8,1,0
14,1,21,10.5,9,0,1
5,2,26,8.0,7,0,0
8,4,23,0.0,3,1,1
8,3,14,0.0,7,0,1
5,1,21,0.0,4,0,0
8,3,35,8.0,4,0,0
5,4,6,8.0,6,0,0
15,2,12,8.0,4,0,0
21,2,50,8.0,4,1,0
14,1,21,11.5,3,0,0
15,1,49,10.5,6,1,0
19,1,7,15.0,12,0,0
10,4,21,8.0,2,0,0
21,2,7,11.0,5,0,0
21,2,42,9.5,0,0,0
21,2,3,8.0,6,0,0
15,3,35,0.0,13,0,0
14,3,55,8.0,5,1,1
8,1,20,12.0,5,1,0
14,1,21,8.0,3,0,0
14,2,29,10.0,4,0,0
8,1,20,18.5,22,0,0
8,2,7,11.0,12,0,1
14,1,11,8.0,20,0,0
14,2,12,0.0,12,0,0
10,4,26,0.0,5,1,0
14,1,7,13.5,9,0,0
8,5,31,0.0,5,1,0
10,3,5,0.0,8,0,0
15,1,48,8.0,9,1,0
14,5,22,8.0,4,0,1
15,1,21,0.0,3,0,0
10,2,3,8.0,4,0,0
14,2,56,10.0,0,0,0
19,4,7,8.0,16,0,0
21,1,22,8.0,4,1,0
21,1,63,12.5,10,1,0
10,1,14,0.0,35,0,0
8,2,3,0.0,8,0,0
17,3,4,8.0,6,0,0
21,2,7,12.0,7,0,0
8,5,20,0.0,8,0,0
21,2,14,8.5,5,0,0
8,2,21,10.5,16,0,0
5,3,17,0.0,6,1,0
5,1,21,0.0,9,0,0
14,4,22,0.0,8,1,0
5,1,21,8.0,15,1,1
14,1,47,16.0,7,1,0
21,1,21,0.0,17,0,0
17,1,48,12.5,0,0,0
15,1,5,0.0,0,0,1
15,1,14,0.0,6,0,1
5,5,49,0.0,10,0,0
17,3,27,8.0,12,0,0
17,3,28,0.0,8,0,0
14,1,21,11.0,13,0,0
14,3,9,0.0,6,0,0
14,1,90,11.5,5,1,1
21,4,13,0.0,16,0,0
5,4,14,8.0,5,0,0
19,5,21,0.0,10,0,0
21,3,7,0.0,13,0,0
8,3,7,0.0,17,0,0
5,1,21,8.5,6,0,0
14,4,22,0.0,6,0,0
5,4,35,8.0,6,0,1
21,1,21,0.0,8,0,0
19,2,10,8.0,14,0,0
19,4,20,0.0,2,0,0
8,4,23,0.0,5,1,0
17,3,9,0.0,7,0,0
15,2,35,10.5,5,1,0
17,2,7,13.0,8,0,0
14,3,34,0.0,7,0,1
5,2,7,0.0,3,0,0
8,1,62,12.5,0,0,0
14,2,23,8.0,4,1,1
14,2,54,8.0,5,1,0
14,2,7,11.0,7,0,0
10,3,5,8.0,4,0,0
6,3,9,8.0,6,0,0
8,1,7,11.0,10,0,0
8,2,16,0.0,3,0,0
15,1,19,0.0,16,0,1
10,5,1,8.0,0,0,0
17,1,6,10.5,6,0,0
8,1,5,0.0,5,1,1
15,2,14,8.5,2,0,0
14,1,7,13.5,7,0,1
14,4,37,0.0,5,1,1
8,5,7,0.0,3,0,0
10,2,4,8.0,6,0,0
8,1,7,10.0,6,0,1
21,2,7,10.0,3,0,0
14,1,7,17.5,9,0,0
10,4,28,0.0,4,0,0
14,5,7,0.0,6,0,1
17,4,49,0.0,9,0,0
15,1,9,8.0,0,1,1
17,2,7,0.0,5,0,1
17,4,40,0.0,3,0,0
17,1,27,12.5,7,0,0
19,4,18,0.0,12,0,1
14,1,28,8.0,5,1,0
17,3,11,0.0,6,0,0
19,3,23,8.0,20,1,0
19,4,37,0.0,9,0,0
14,2,8,0.0,0,0,0
10,5,6,8.0,2,0,0
17,1,9,8.0,14,0,0
8,2,27,0.0,11,0,0
8,1,8,12.5,14,0,0
19,1,28,10.5,3,0,0
5,5,14,0.0,8,0,0
15,2,35,0.0,4,1,1
17,2,12,0.0,0,0,0
17,1,6,10.0,5,0,0
10,2,9,8.0,5,0,1
14,1,21,11.0,3,0,0
14,3,9,0.0,4,0,1
14,3,76,8.0,6,1,1
5,4,49,0.0,7,0,0
19,4,35,0.0,3,0,1
10,3,16,0.0,7,1,0
15,2,12,8.5,0,1,0
14,2,8,0.0,3,1,1
21,1,20,11.5,3,1,0
21,4,41,8.0,5,0,0
21,2,49,12.0,0,0,0
19,1,6,10.0,4,0,0
14,3,22,8.0,4,1,1
19,2,16,8.0,7,1,1
5,1,22,8.0,5,0,0
17,5,7,0.0,13,0,0
14,2,13,13.0,7,0,1
21,2,33,0.0,18,0,0
10,2,7,0.0,4,0,0
19,4,24,0.0,4,1,0
5,3,40,8.0,5,0,0
10,4,1,8.0,16,0,0
15,3,6,0.0,8,0,0
14,2,6,0.0,5,0,0
5,2,40,8.0,13,0,0
5,4,14,0.0,8,0,0
15,4,41,0.0,5,0,0
10,4,6,8.0,10,0,1
14,1,7,0.0,4,0,1
8,1,35,11.5,0,0,0
17,3,23,8.0,8,0,0
19,2,9,0.0,0,0,0
19,4,28,8.0,8,1,0
14,3,20,8.0,4,0,1
5,1,6,0.0,9,0,0
14,4,14,8.0,4,0,0
15,3,35,0.0,8,1,1
15,3,14,0.0,7,1,0
8,3,17,0.0,0,0,1
14,2,27,8.0,4,0,0
21,4,56,8.0,3,1,0
15,4,13,8.0,18,0,0
21,4,8,0.0,12,0,0
15,2,11,0.0,5,1,0
17,3,34,8.0,11,0,0
17,3,3,0.0,6,0,0
21,1,12,12.0,4,0,0
21,1,2,8.0,7,0,0
10,1,6,10.5,10,0,0
10,2,7,0.0,24,0,0
5,1,14,8.0,9,0,0
21,2,7,16.0,15,0,0
14,3,6,8.0,5,0,0
15,1,15,8.5,14,0,0
14,1,76,12.5,0,1,0
8,3,52,8.0,14,0,0
21,4,14,8.0,8,0,0
8,1,14,0.0,7,0,0
21,4,7,8.0,6,0,0
17,3,21,0.0,4,0,1
14,5,7,0.0,6,0,0
10,5,29,8.0,7,0,0
5,2,4,8.0,8,0,0
10,1,21,0.0,7,0,1
14,4,35,8.0,3,1,0
8,2,13,0.0,28,0,0
21,3,7,0.0,3,0,0
10,1,28,8.0,8,0,0
14,2,14,0.0,16,1,0
17,1,8,8.0,6,1,0
5,2,1,0.0,8,0,0
15,2,13,10.5,3,0,0
8,4,23,0.0,3,0,0
10,3,17,0.0,12,1,0
19,3,20,0.0,7,1,0
8,2,12,8.0,0,0,0
15,2,9,8.0,8,0,0
17,1,13,10.5,3,0,0
17,1,56,8.0,0,0,0
14,1,6,10.5,3,0,1
8,2,7,12.0,10,0,0
10,3,37,0.0,8,0,1
14,1,62,8.5,0,0,0
14,3,79,8.0,3,1,1
5,4,14,0.0,8,0,0
5,5,48,8.0,4,1,0
14,1,14,10.0,9,0,0
15,5,49,0.0,9,1,0
14,1,63,8.0,6,1,0
17,1,7,0.0,3,0,0
8,3,16,8.0,6,0,0
14,4,16,0.0,9,1,0
21,1,3,0.0,5,0,0
10,5,7,0.0,10,0,0
5,1,13,11.0,8,0,0
5,4,25,0.0,0,0,0
21,1,14,9.5,3,0,0
17,5,42,8.0,0,0,0
5,1,14,8.0,18,0,0
5,2,7,12.0,5,0,0
14,4,12,0.0,3,0,0
19,3,20,0.0,0,0,0
21,1,35,8.5,7,0,0
14,1,7,10.0,3,0,0
8,2,34,10.5,11,1,1
10,3,19,0.0,2,1,1
8,2,7,12.0,5,0,0
14,2,32,8.0,5,1,0
15,4,21,0.0,6,0,1
21,2,14,0.0,3,1,1
17,1,22,0.0,5,0,0
21,2,61,8.0,5,1,0
15,4,14,0.0,6,0,0
21,4,7,0.0,17,0,0
10,1,28,13.5,5,0,0
19,1,4,0.0,0,0,1
17,4,35,8.0,23,0,0
5,1,20,16.5,10,1,0
21,5,7,0.0,14,0,0
14,3,18,0.0,6,1,0
17,2,13,8.0,0,0,1
5,3,20,0.0,0,0,1
8,1,7,13.0,15,0,0
8,2,7,8.5,6,0,0
17,2,5,8.0,4,0,0
5,2,77,10.5,0,0,0
8,2,7,10.5,31,0,0
14,1,36,8.0,3,1,0
17,3,21,0.0,6,0,0
14,1,23,12.0,7,1,0
14,4,85,8.0,0,1,0
14,3,20,8.0,6,0,0
21,2,14,0.0,9,0,0
5,3,41,0.0,10,1,0
14,4,14,0.0,5,0,1
14,1,28,10.5,6,1,0
8,1,20,0.0,6,0,0
19,2,33,8.0,5,0,1
5,2,6,11.0,15,0,0
8,2,7,0.0,3,0,0
10,4,29,8.0,0,0,1
21,2,5,0.0,5,0,0
5,3,54,8.0,2,1,0
10,3,19,8.0,14,1,0
14,2,49,8.0,3,1,0
14,3,20,0.0,8,0,0
21,1,4,0.0,0,0,0
14,4,11,0.0,5,0,1
8,1,7,14.5,7,0,0
1,1,6,8.0,22,1,1
10,1,21,8.0,5,0,0
5,4,57,8.0,5,1,0
17,2,24,8.0,4,0,0
14,4,15,0.0,3,0,0
14,2,12,12.0,4,1,0
5,2,19,8.0,5,0,0
8,4,21,8.0,12,0,0
10,5,8,8.0,14,0,0
8,4,48,0.0,18,1,0
14,3,19,0.0,17,1,1
19,2,6,0.0,18,0,0
17,4,15,0.0,10,0,0
10,2,33,0.0,30,0,0
14,1,1,0.0,9,1,0
14,3,16,8.0,7,0,1
17,2,7,0.0,4,0,0
15,1,14,10.0,17,0,0
8,1,42,11.0,0,0,0
14,1,15,8.0,5,0,0
14,4,20,0.0,12,0,0
5,3,14,0.0,6,0,0
14,1,6,10.0,5,0,1
10,5,7,0.0,12,0,0
14,4,26,0.0,12,1,0
17,2,43,10.5,0,0,0
19,1,5,0.0,26,1,1
5,1,47,14.0,3,1,0
5,4,35,0.0,11,1,0
14,2,84,14.5,0,1,0
8,2,13,8.0,0,0,1
17,1,21,15.5,5,0,1
15,4,49,0.0,4,1,0
17,2,34,0.0,6,1,1
19,2,10,10.5,11,1,1
14,3,16,8.0,9,0,0
14,1,9,0.0,10,0,0
14,4,39,0.0,35,0,0
14,4,26,0.0,9,1,1
15,1,35,14.0,15,1,0
17,1,24,11.0,4,1,1
17,4,21,0.0,5,0,1
14,4,21,0.0,12,0,0
15,3,17,0.0,8,1,0
14,4,42,8.0,6,0,1
17,2,10,8.0,4,0,0
21,1,20,10.5,13,0,0
14,5,34,0.0,6,1,0
15,4,8,8.0,9,0,1
21,1,14,8.0,10,0,0
19,3,5,8.0,9,0,0
17,1,21,8.0,6,0,1
8,2,5,8.0,10,0,0
17,2,14,32.5,18,0,0
14,1,7,13.5,10,0,0
8,2,49,17.5,0,0,0
14,1,49,10.5,4,1,1
14,3,10,8.0,13,0,0
10,2,21,17.0,12,0,1
15,1,9,8.0,13,1,0
5,4,75,8.0,0,0,0
14,4,5,8.0,7,0,0
10,1,49,11.5,0,0,0
15,2,14,0.0,5,0,0
15,1,5,0.0,0,0,0
5,4,28,0.0,3,1,1
17,1,13,8.0,6,0,0
14,2,4,0.0,4,0,0
8,1,19,11.5,9,0,0
15,4,28,8.0,8,0,0
21,5,7,0.0,4,0,0
14,2,7,13.5,6,0,0
15,3,21,0.0,0,0,1
10,3,21,0.0,8,0,0
17,4,7,8.0,8,0,0
14,1,19,12.5,20,0,0
17,4,2,0.0,8,0,0
17,4,28,8.0,10,1,0
17,4,26,0.0,8,1,0
8,1,7,12.0,7,0,0
19,4,21,8.0,21,0,1
10,3,17,8.0,16,0,0
14,3,20,0.0,2,0,0
5,1,6,8.0,7,1,0
15,1,21,8.0,8,0,0
14,1,11,8.0,13,0,1
8,1,17,0.0,15,0,1
8,1,27,8.0,4,0,0
10,4,26,0.0,0,0,0
14,4,34,0.0,4,0,0
14,2,14,0.0,5,0,0
17,2,7,14.0,12,0,0
15,4,18,8.0,5,0,1
14,3,19,0.0,10,1,1
5,1,59,8.5,0,0,0
21,2,61,8.0,4,1,0
8,3,11,0.0,8,0,0
14,4,8,0.0,8,0,1
14,1,2,0.0,4,0,0
10,5,41,8.0,6,1,0
5,1,7,0.0,4,0,0
14,1,7,8.0,7,0,0
17,4,21,0.0,7,0,0
19,4,35,0.0,4,0,0
15,3,21,0.0,3,1,0
19,4,21,0.0,6,0,0
8,2,6,0.0,11,0,0
8,4,19,0.0,12,0,1
10,3,40,0.0,21,1,0
17,5,56,0.0,4,1,0
21,5,6,8.0,4,0,0
15,2,35,12.0,3,0,0
15,3,80,8.0,0,0,0
15,2,10,8.0,6,1,0
5,1,20,8.0,3,0,0
14,3,7,0.0,8,0,0
14,1,24,0.0,24,0,0
14,1,35,8.0,8,0,1
15,1,28,10.0,5,0,0
5,2,20,8.5,6,0,0
8,3,15,8.0,9,0,0
5,1,27,10.5,7,0,0
5,1,6,8.0,4,1,0
8,1,5,17.5,17,0,1
5,2,7,0.0,3,0,0
5,4,14,8.0,5,0,0
14,4,5,0.0,9,0,0
8,2,14,0.0,8,0,1
19,4,55,8.0,9,0,0
21,2,30,8.0,13,0,0
14,1,20,11.5,8,1,0
15,4,14,8.0,5,0,0
5,2,11,8.0,6,0,0
8,4,42,0.0,15,1,0
10,1,6,12.0,5,0,0
5,1,5,0.0,4,0,0
17,2,6,10.0,4,0,0
14,3,5,8.0,14,0,0
2,3,17,0.0,0,0,1
14,5,34,8.0,0,0,0
14,3,66,8.0,0,0,1
8,1,21,11.0,4,1,0
19,2,11,0.0,7,0,0
8,2,4,0.0,16,0,0
14,1,32,10.5,7,0,1
10,2,5,0.0,15,0,0
5,4,52,8.0,17,0,1
19,1,4,0.0,3,1,0
14,2,33,0.0,12,0,0
5,1,5,0.0,9,1,0
10,1,23,0.0,15,0,0
14,1,11,8.0,6,0,1
14,1,7,8.5,7,0,0
10,5,35,0.0,5,1,0
10,1,7,8.0,29,0,0
10,1,7,14.0,14,0,0
17,4,24,0.0,7,1,0
5,2,21,0.0,4,0,1
14,1,9,0.0,11,0,0
8,4,14,0.0,5,0,1
14,1,5,8.5,2,0,0
8,3,6,8.0,13,0,0
10,1,14,0.0,7,0,1
10,2,7,11.0,7,0,1
8,4,35,0.0,18,0,0
15,5,5,8.0,6,0,0
8,2,7,10.5,4,0,0
21,1,6,10.0,0,1,1
19,2,67,13.0,11,1,1
10,3,33,8.0,21,0,0
15,2,7,11.0,11,0,0
8,1,6,0.0,9,0,0
10,2,5,8.0,3,0,0
10,1,6,12.5,0,1,0
5,3,5,0.0,36,0,1
19,4,19,0.0,6,0,0
17,5,34,0.0,4,1,1
8,2,9,11.5,19,0,1
15,3,7,8.0,2,0,1
17,2,28,10.5,8,0,0
14,4,7,8.0,8,0,0
21,1,7,0.0,7,0,1
17,1,4,0.0,0,0,0
8,3,21,0.0,5,0,1
14,4,29,8.0,0,1,0
15,4,21,0.0,4,0,0
14,4,21,8.0,11,1,0
15,2,35,10.5,7,0,0
21,1,35,8.0,5,0,0
14,2,12,8.0,5,0,1
14,1,7,11.5,5,0,0
21,2,15,8.0,18,0,0
14,1,38,12.5,0,0,0
14,2,9,0.0,6,0,0
15,1,18,10.0,5,0,1
17,3,5,8.0,8,0,0
17,4,21,8.0,4,0,0
19,4,7,8.0,3,0,0
